ID,var3,var15,var36,num_var5,var38,imp_ent_var16_ult1,TARGET
125851,2,70,2,0,115446.36,0.0,0
125855,2,83,3,3,70340.55,0.0,0
125856,2,23,2,3,284894.22,0.0,0
125857,2,23,99,3,76031.4,0.0,0
125859,2,23,99,3,93604.35,0.0,0
125860,2,24,3,3,63175.41,0.0,0
125861,2,52,2,3,117310.979016494,0.0,0
125862,2,24,99,3,107465.49,0.0,0
125864,2,48,1,3,120852.3,0.0,0
125869,2,23,99,0,117310.979016494,0.0,0
125871,2,32,2,3,71194.65,0.0,0
125874,2,33,2,3,117310.979016494,0.0,0
125876,2,23,99,0,121247.94,0.0,0
125879,2,30,3,3,117535.77,0.0,0
125880,2,35,99,3,70608.27,0.0,0
125883,2,23,99,3,70338.84,0.0,0
125887,2,52,1,0,60371.25,0.0,0
125888,2,23,99,0,69023.82,0.0,0
125889,2,23,3,3,62756.88,0.0,0
125891,2,24,1,3,65800.86,18.0,0
125894,2,39,99,3,69457.8,0.0,0
125898,2,35,1,3,186070.77,0.0,0
125901,2,25,3,3,33366.48,0.0,1
125902,2,23,99,3,63353.25,0.0,0
125905,2,25,99,0,177148.98,0.0,0
125908,2,79,2,3,49729.77,0.0,0
125911,2,48,1,3,61939.5,0.0,0
125914,2,23,2,3,118001.04,0.0,0
125917,2,42,1,3,117310.979016494,0.0,0
125919,2,29,2,3,120888.87,0.0,0
125920,2,41,2,3,155851.47,0.0,1
125927,2,53,3,3,140095.62,0.0,0
125928,2,23,3,3,96576.75,0.0,0
125929,2,87,3,3,89787.93,0.0,0
125931,2,23,99,3,95870.07,0.0,0
125932,2,38,3,0,71451.93,0.0,0
125936,2,36,99,0,35729.49,0.0,0
125938,2,23,99,0,104614.14,0.0,0
125939,2,29,2,3,38072.34,0.0,1
125943,2,50,2,0,95275.98,0.0,0
125944,2,23,2,3,149116.98,0.0,0
125945,2,45,99,0,115282.38,0.0,0
125946,2,26,99,0,44195.01,0.0,0
125947,2,30,3,3,41856.18,0.0,0
125949,2,23,1,3,117310.979016494,1560.0,0
125952,2,23,99,0,233552.91,0.0,0
125956,2,23,99,3,117310.979016494,0.0,0
125959,2,29,1,3,64462.32,60.0,0
125961,2,38,3,3,84954.45,0.0,1
125962,2,38,1,3,88084.59,0.0,1
125963,2,46,1,0,121462.98,0.0,0
125964,2,23,3,3,117310.979016494,0.0,0
125965,2,41,2,3,117310.979016494,0.0,0
125966,2,30,3,3,771529.44,0.0,0
125967,2,42,99,0,380708.94,0.0,0
125968,2,35,1,3,115923.21,0.0,0
125969,2,23,3,3,16354.26,0.0,0
125971,2,27,99,0,162565.56,0.0,0
125972,2,35,2,0,70770.54,0.0,0
125973,2,45,99,0,65139.45,0.0,0
125974,2,35,99,0,116571.66,0.0,1
125977,2,23,3,3,107182.77,0.0,0
125979,2,35,99,0,25334.85,0.0,0
125980,2,59,3,3,117310.979016494,0.0,0
125982,2,41,1,3,48950.46,0.0,0
125983,9,38,2,3,91647.03,0.0,0
125984,2,40,99,0,75965.43,0.0,0
125985,2,45,3,3,52138.53,0.0,0
125987,2,23,99,0,117310.979016494,0.0,0
125988,2,26,3,3,117310.979016494,0.0,0
125990,2,23,3,3,117310.979016494,0.0,0
125993,2,23,99,0,64834.41,0.0,0
125994,2,23,99,0,340078.23,0.0,0
125995,2,28,3,3,21926.64,0.0,0
125996,2,23,99,3,48409.47,0.0,0
125997,2,27,2,0,26247.06,0.0,0
125998,2,33,99,0,81968.61,0.0,1
126000,2,23,3,3,72558.63,0.0,0
126001,2,25,99,3,149667.21,0.0,0
126002,2,53,99,0,39718.35,0.0,0
126003,2,28,3,3,85428.3,0.0,0
126007,2,43,2,3,76674.87,0.0,0
126008,2,25,99,3,68463.36,0.0,0
126009,2,42,1,3,134557.02,0.0,0
126011,2,56,99,0,238950.06,0.0,0
126012,2,23,99,0,39359.31,0.0,0
126014,2,23,99,0,117310.979016494,0.0,0
126015,2,23,3,3,41190.33,0.0,0
126017,2,23,3,3,66547.41,0.0,0
126019,2,32,99,0,88699.08,0.0,0
126022,2,23,99,0,77979.39,0.0,0
126023,2,29,99,0,44720.88,0.0,0
126024,2,23,3,3,88390.89,0.0,0
126026,2,67,99,3,62655.33,0.0,0
126028,2,25,99,3,54681.39,0.0,0
126030,2,24,99,0,370597.89,0.0,0
126034,2,47,1,3,57017.79,0.0,0
126035,2,83,3,3,130214.07,0.0,0
126036,2,23,3,3,62812.14,0.0,0
126037,2,31,99,3,87089.88,0.0,0
126038,2,23,3,3,67710.9,0.0,0
126041,2,26,3,0,47921.34,0.0,0
126042,2,27,3,3,72352.05,0.0,0
126046,2,23,3,3,66641.73,0.0,0
126047,2,26,1,3,146929.26,0.0,0
126049,2,34,3,3,51578.34,0.0,0
126051,2,51,1,3,105218.58,0.0,0
126053,2,42,99,0,93940.95,0.0,1
126054,2,37,2,0,160874.28,0.0,0
126056,2,23,99,0,112199.01,0.0,0
126058,2,66,2,3,117310.979016494,0.0,0
126059,2,23,3,3,339266.88,0.0,0
126061,2,43,1,3,48804.39,0.0,1
126063,2,24,99,0,157866.3,0.0,0
126064,2,27,2,3,118591.35,0.0,0
126065,2,27,99,3,108522.18,0.0,0
126066,2,35,99,0,117310.979016494,0.0,0
126068,2,23,99,0,117310.979016494,0.0,0
126069,2,35,99,0,117310.979016494,0.0,0
126071,2,23,99,0,34314.48,0.0,0
126072,2,34,99,0,117310.979016494,0.0,0
126074,2,23,3,3,102620.49,0.0,0
126078,2,39,99,0,134741.58,0.0,0
126081,2,28,99,0,117310.979016494,0.0,0
126082,2,34,3,0,134123.49,0.0,0
126086,2,80,2,3,117310.979016494,0.0,0
126091,2,27,1,3,170614.23,0.0,0
126093,2,24,99,3,146954.07,0.0,0
126096,2,37,3,3,85468.89,0.0,0
126097,2,33,99,3,108355.8,0.0,0
126098,2,28,99,3,50644.2,0.0,0
126099,2,23,3,3,367267.2,0.0,0
126100,2,26,3,3,96847.59,0.0,0
126104,2,25,3,3,121030.47,0.0,0
126107,2,34,99,0,91246.71,0.0,0
126108,2,84,2,3,118975.86,0.0,0
126112,2,25,99,3,114516.48,0.0,0
126113,2,23,99,3,118017.66,0.0,0
126114,2,24,99,3,117310.979016494,0.0,0
126115,2,48,99,0,117310.979016494,0.0,0
126117,2,27,2,3,117310.979016494,0.0,0
126119,2,47,99,0,188586.51,0.0,0
126123,2,45,3,3,131730.96,0.0,0
126125,2,23,3,3,79664.28,0.0,0
126128,2,26,99,0,80931.3,0.0,0
126129,2,26,3,3,74287.32,0.0,0
126130,2,25,3,3,117310.979016494,0.0,0
126131,2,23,3,3,63837.84,0.0,0
126133,2,30,3,3,117310.979016494,0.0,0
126134,-999999,35,99,0,154289.19,0.0,0
126135,2,24,99,0,57512.94,0.0,0
126136,2,44,2,0,140262.12,0.0,0
126137,2,26,99,3,117310.979016494,0.0,0
126138,2,31,3,3,65511.69,0.0,0
126141,2,79,2,3,117310.979016494,0.0,0
126143,2,23,3,3,117310.979016494,0.0,0
126144,2,42,3,3,41967.72,0.0,0
126145,2,51,1,3,171070.77,0.0,1
126146,2,34,3,3,117310.979016494,0.0,0
126148,2,24,99,0,117310.979016494,0.0,0
126150,2,26,99,0,67605.45,0.0,0
126155,2,23,3,3,52756.32,0.0,0
126158,2,23,2,3,43060.11,0.0,0
126159,2,35,1,3,93008.73,0.0,0
126162,2,36,3,3,68041.98,0.0,0
126170,2,24,3,3,86720.52,0.0,0
126172,2,23,3,3,117310.979016494,0.0,0
126173,2,23,99,0,79277.37,0.0,0
126174,2,48,3,0,17542.17,0.0,0
126176,2,24,3,3,72879.18,0.0,0
126178,2,39,2,3,100727.67,0.0,0
126179,2,31,1,3,55126.86,750.0,0
126180,2,48,1,0,70923.93,0.0,0
126183,6,30,2,3,158123.58,0.0,0
126184,2,38,99,3,69078.48,0.0,0
126185,2,49,2,3,91605.54,0.0,0
126186,2,43,99,0,98537.13,0.0,0
126187,2,23,1,3,143063.82,0.0,0
126190,2,46,3,3,90030.3,0.0,0
126191,2,23,99,3,90603.57,0.0,0
126192,2,24,99,0,117310.979016494,0.0,0
126194,2,23,3,3,98766.36,0.0,0
126199,2,87,99,0,80777.61,0.0,0
126200,3,41,2,3,144931.17,0.0,0
126202,2,23,3,3,35038.92,0.0,0
126203,2,27,1,0,124292.01,0.0,0
126205,2,22,0,3,111162.27,0.0,0
126207,2,25,99,0,81281.64,0.0,0
126208,2,23,99,0,92156.01,0.0,0
126209,2,22,3,3,82442.82,0.0,0
126212,2,46,99,3,66288.48,0.0,0
126213,2,23,99,3,82661.34,0.0,0
126215,2,23,3,3,67816.29,0.0,0
126216,2,45,1,3,117310.979016494,0.0,0
126220,2,23,3,3,80942.34,0.0,0
126223,2,26,99,3,377331.24,0.0,0
126229,2,29,3,3,117310.979016494,0.0,0
126231,2,24,3,3,75374.79,0.0,0
126232,2,40,99,0,102196.92,0.0,0
126233,2,41,1,3,117310.979016494,435.0,0
126235,2,50,99,3,117310.979016494,0.0,0
126236,2,23,1,3,328754.97,0.0,0
126237,2,23,3,3,87324.09,0.0,0
126238,2,26,99,3,156418.65,0.0,0
126240,2,24,1,3,95028.84,0.0,0
126243,2,27,99,0,139677.54,0.0,0
126244,2,26,3,3,117310.979016494,0.0,0
126245,8,30,3,0,116513.01,0.0,0
126248,2,57,1,3,213730.08,0.0,0
126249,2,23,3,3,127052.64,0.0,0
126251,2,35,99,3,53941.14,0.0,1
126252,2,25,2,3,42310.65,0.0,0
126253,2,33,99,0,73211.13,0.0,1
126254,2,25,99,3,83085.21,0.0,0
126256,1,55,1,3,117310.979016494,30.0,0
126257,2,23,99,3,105370.86,0.0,0
126258,2,27,1,0,269573.94,0.0,0
126260,2,23,3,3,45086.61,0.0,0
126262,2,51,1,3,86646.03,1341.0,0
126265,2,47,2,0,175387.68,0.0,0
126267,2,25,99,0,330254.97,0.0,0
126268,2,34,2,0,117310.979016494,0.0,0
126269,2,23,3,3,117310.979016494,0.0,0
126272,2,38,1,3,60759.51,0.0,0
126277,2,41,2,0,117310.979016494,0.0,0
126278,2,32,99,3,68480.4,0.0,0
126279,2,31,99,0,117310.979016494,0.0,0
126281,2,23,99,3,106663.41,0.0,0
126284,2,25,3,3,117048.48,0.0,0
126286,2,48,3,0,95704.38,0.0,0
126287,2,23,99,0,87256.14,0.0,0
126289,2,23,99,0,99143.55,0.0,0
126290,2,25,99,0,79575.39,0.0,0
126291,2,33,2,0,67110.72,0.0,0
126292,2,46,2,3,54150.15,0.0,0
126293,2,54,99,0,166513.5,0.0,0
126300,2,44,1,3,47120.31,0.0,0
126301,2,24,3,3,130416.72,0.0,0
126303,2,26,99,0,74674.95,0.0,0
126304,2,49,99,0,117310.979016494,0.0,0
126305,2,23,3,3,81692.79,0.0,0
126307,2,46,3,3,144432.54,0.0,1
126308,2,56,3,0,62417.67,0.0,0
126310,2,26,99,3,115356.72,0.0,0
126311,2,23,99,0,62489.49,0.0,0
126313,2,51,99,0,203674.71,0.0,0
126314,2,24,99,0,106894.86,0.0,0
126318,2,63,2,3,76934.61,0.0,0
126319,2,32,2,3,185301.6,0.0,0
126320,2,23,3,3,45997.08,0.0,0
126321,2,42,99,0,199587.78,0.0,0
126322,2,66,3,3,62574.3,0.0,0
126323,2,38,1,3,55064.97,0.0,0
126324,2,39,99,0,104232.24,0.0,0
126326,2,25,99,0,117310.979016494,0.0,0
126328,2,24,99,3,150436.86,0.0,0
126329,2,31,1,3,63545.73,162.0,0
126331,2,26,99,3,275315.85,0.0,0
126333,2,24,99,0,207781.77,0.0,0
126334,2,66,1,3,64441.77,1365.0,0
126343,2,53,99,3,56227.62,0.0,0
126344,2,36,1,3,63943.38,0.0,0
126345,2,44,99,0,57300.42,0.0,0
126346,2,23,99,0,67868.73,0.0,0
126349,7,37,2,3,104798.91,0.0,0
126352,2,28,3,3,138927.45,0.0,0
126353,2,38,99,0,127580.1,0.0,0
126354,2,24,99,3,103436.58,0.0,0
126355,2,23,3,3,149045.97,0.0,0
126357,2,41,1,3,138805.08,0.0,1
126359,2,33,99,0,73178.4,0.0,0
126361,2,32,99,0,146664.3,0.0,0
126365,2,27,99,3,239615.49,0.0,0
126367,2,40,1,3,66999.0,0.0,0
126368,2,26,2,3,40108.2,0.0,0
126371,2,24,99,0,99148.29,0.0,0
126372,2,25,2,3,117310.979016494,0.0,0
126376,2,23,3,3,143451.15,0.0,0
126378,2,23,3,3,66841.53,0.0,0
126380,2,50,3,3,117310.979016494,0.0,0
126383,2,23,3,3,97494.81,0.0,0
126384,2,30,1,3,42003.39,0.0,0
126385,2,25,99,0,203512.8,0.0,0
126386,2,49,2,3,243669.09,0.0,0
126388,2,23,2,3,179007.3,0.0,0
126390,2,31,2,3,105442.92,0.0,0
126392,2,42,99,0,129979.59,0.0,0
126393,2,23,3,3,68382.12,0.0,0
126394,2,24,3,3,109501.29,0.0,0
126395,2,26,3,3,40319.52,0.0,0
126396,2,23,3,3,76130.97,0.0,0
126409,2,47,99,0,107820.87,0.0,0
126410,2,44,99,0,76311.72,0.0,0
126411,7,48,1,3,83983.44,0.0,0
126412,2,24,3,3,117310.979016494,0.0,0
126413,2,26,99,3,202408.35,0.0,0
126414,2,24,3,3,185552.61,0.0,0
126417,2,33,3,3,169860.09,0.0,0
126419,2,34,1,3,146558.73,0.0,0
126420,2,23,3,3,109427.46,0.0,0
126423,2,25,3,3,117310.979016494,0.0,0
126424,2,26,99,0,451931.22,0.0,0
126425,2,22,3,3,96202.44,0.0,0
126427,2,36,2,3,81000.93,0.0,0
126429,2,22,0,3,40143.09,0.0,0
126431,2,29,99,0,118163.91,0.0,0
126435,2,23,99,3,117310.979016494,0.0,0
126436,2,23,99,3,100543.68,0.0,0
126438,2,33,1,3,28155.0,0.0,0
126440,2,27,2,3,49003.89,0.0,0
126441,2,28,3,3,54443.94,0.0,0
126444,2,23,99,3,89432.28,0.0,0
126445,2,37,1,3,117310.979016494,0.0,0
126447,2,26,99,3,117310.979016494,0.0,0
126449,2,23,99,0,155930.43,0.0,0
126456,2,56,99,0,345158.7,0.0,0
126457,2,40,3,0,116180.1,0.0,0
126461,2,56,99,0,51119.79,0.0,0
126462,2,23,99,0,117310.979016494,0.0,0
126465,2,27,3,3,107272.26,0.0,0
126470,2,23,3,3,64987.23,0.0,0
126472,2,23,99,0,72132.36,0.0,0
126475,2,30,3,3,56240.52,0.0,0
126476,2,24,99,3,117691.5,0.0,0
126481,4,46,1,3,208182.27,15000.0,1
126482,2,23,3,3,80026.98,0.0,0
126483,2,50,3,3,69351.42,0.0,0
126484,2,30,99,0,42572.91,0.0,1
126487,2,26,99,0,90037.29,0.0,0
126489,2,41,99,0,117310.979016494,0.0,0
126490,2,22,0,3,79315.44,0.0,0
126492,2,49,3,0,97265.58,0.0,0
126495,2,28,99,0,208558.11,0.0,0
126496,2,28,99,0,174213.9,0.0,0
126499,2,23,99,3,93932.34,0.0,0
126502,2,25,3,3,122418.9,0.0,0
126504,2,26,99,0,133917.99,0.0,0
126505,2,58,3,3,96117.66,0.0,0
126507,2,25,99,3,29494.83,0.0,0
126508,2,37,2,3,117310.979016494,0.0,0
126509,2,23,3,3,117310.979016494,0.0,0
126511,2,24,3,3,117310.979016494,0.0,0
126512,2,28,3,3,117310.979016494,0.0,0
126515,2,23,3,3,46876.92,0.0,0
126517,2,23,99,0,185135.07,0.0,0
126518,2,32,99,3,78111.87,0.0,0
126521,6,35,1,3,69838.44,0.0,0
126522,2,23,99,3,63099.48,0.0,0
126526,2,23,3,3,57630.93,0.0,0
126530,2,25,2,3,117310.979016494,0.0,0
126533,2,23,99,3,117310.979016494,0.0,0
126534,2,23,3,3,93147.0,0.0,0
126535,2,43,2,3,151200.51,0.0,0
126538,2,23,99,0,202678.11,0.0,0
126539,2,27,3,3,117310.979016494,0.0,0
126540,2,28,2,3,113848.05,0.0,0
126541,2,32,1,3,148215.96,0.0,0
126543,2,23,99,0,170272.89,0.0,0
126545,2,32,1,0,116895.63,0.0,0
126546,2,23,99,0,48653.37,0.0,0
126554,2,23,3,3,98109.09,0.0,0
126557,2,23,3,3,50100.21,0.0,0
126558,2,24,99,3,65122.5,0.0,0
126559,2,68,1,3,238141.14,0.0,0
126561,2,24,1,3,240204.39,0.0,0
126562,2,54,1,3,46514.43,0.0,0
126564,2,23,99,0,193811.61,0.0,0
126568,2,25,99,3,70897.83,0.0,0
126570,2,45,3,3,48239.88,0.0,0
126571,2,36,99,0,110651.58,0.0,0
126572,11,31,3,3,48549.75,0.0,0
126575,2,23,99,0,202231.02,0.0,0
126576,2,44,99,0,103692.45,0.0,0
126577,2,32,99,0,102730.83,0.0,0
126578,2,25,2,3,92065.32,0.0,0
126579,2,30,99,0,66704.76,0.0,0
126582,2,23,3,3,60349.77,0.0,0
126584,2,23,99,0,119721.0,0.0,0
126585,2,58,1,3,223905.9,0.0,0
126588,2,23,3,3,125512.74,0.0,0
126589,2,50,2,0,117310.979016494,0.0,0
126590,2,56,3,3,62810.76,0.0,0
126591,2,23,99,0,235783.41,0.0,0
126592,2,30,3,3,75424.62,0.0,0
126595,2,38,1,3,75617.25,0.0,0
126599,2,23,1,3,28385.52,120.0,0
126600,-999999,42,99,0,117310.979016494,0.0,0
126603,2,26,3,3,56061.78,0.0,0
126604,2,30,1,3,36894.93,0.0,0
126605,2,33,99,0,88827.87,0.0,0
126607,2,25,2,3,71939.43,0.0,0
126610,2,23,99,3,53280.84,0.0,0
126618,2,28,1,3,117310.979016494,465.0,0
126621,2,23,3,3,87338.88,0.0,0
126623,2,25,99,3,117310.979016494,0.0,0
126624,2,24,3,3,56148.87,0.0,0
126626,13,25,2,3,55738.08,0.0,0
126627,2,35,1,3,121834.98,0.0,0
126628,2,29,2,3,95505.42,0.0,0
126629,2,23,3,3,101100.18,0.0,0
126630,2,73,1,0,111701.94,36000.0,0
126634,2,29,3,3,65883.06,0.0,0
126635,2,35,99,0,71291.94,0.0,0
126641,2,35,3,3,60267.99,0.0,0
126642,2,24,99,0,105088.17,0.0,0
126644,2,23,3,3,43019.64,0.0,0
126645,2,33,1,3,47636.19,0.0,0
126646,2,24,3,3,52818.15,0.0,0
126653,2,38,2,3,63104.49,0.0,0
126656,2,41,2,0,117310.979016494,0.0,0
126657,2,13,3,0,117310.979016494,0.0,0
126658,2,23,3,3,51001.38,0.0,0
126659,2,23,2,3,105724.11,0.0,0
126661,2,28,3,3,135826.89,0.0,0
126662,2,23,99,0,52109.82,0.0,0
126664,2,49,1,3,85749.33,18.0,0
126666,2,23,1,3,225635.76,0.0,0
126667,2,23,99,0,117195.48,0.0,0
126669,2,31,3,3,117310.979016494,0.0,0
126671,2,36,99,3,49972.29,0.0,0
126672,2,25,99,0,107348.67,0.0,0
126673,2,31,1,3,85891.89,0.0,0
126677,2,24,99,0,52068.9,0.0,1
126682,2,23,3,3,65965.5,0.0,0
126687,2,15,99,0,148270.56,0.0,0
126690,2,28,1,3,141860.7,0.0,0
126691,2,24,99,3,71867.49,0.0,0
126693,2,18,1,0,256808.13,0.0,0
126695,2,31,99,0,577627.71,0.0,0
126696,2,23,3,3,164481.96,0.0,0
126697,2,23,99,3,208589.88,0.0,0
126698,2,31,99,0,117310.979016494,0.0,0
126702,0,23,99,0,211401.69,0.0,0
126703,2,23,99,3,117310.979016494,0.0,0
126704,2,23,99,0,115421.82,0.0,0
126706,2,23,99,0,41004.45,0.0,0
126709,2,47,3,3,96256.17,0.0,0
126710,2,23,99,0,110675.01,0.0,0
126711,2,54,1,3,120315.12,0.0,0
126715,2,33,1,3,46025.25,450.0,0
126716,2,24,3,3,83651.7,0.0,0
126717,2,23,99,0,363236.46,0.0,0
126718,2,31,99,0,117310.979016494,0.0,0
126720,2,32,3,3,73596.0,0.0,0
126721,2,23,99,3,71130.45,0.0,0
126722,2,44,1,3,76643.4,0.0,0
126724,2,70,3,3,117310.979016494,0.0,0
126725,2,25,2,3,117310.979016494,0.0,0
126727,2,29,3,3,108016.29,0.0,0
126730,2,25,3,3,117310.979016494,0.0,0
126731,2,23,3,3,24249.72,0.0,0
126733,2,23,99,0,132808.65,0.0,0
126738,2,25,3,3,117310.979016494,0.0,0
126742,2,30,99,0,71750.1,0.0,1
126748,2,23,3,3,152875.29,0.0,0
126750,2,23,3,3,109254.42,0.0,0
126752,2,67,2,3,222218.16,0.0,0
126753,2,36,3,3,117310.979016494,0.0,0
126757,2,23,3,3,117310.979016494,0.0,0
126758,2,23,99,0,55681.02,0.0,0
126759,2,28,99,3,117310.979016494,0.0,0
126761,2,24,99,3,109869.27,0.0,0
126762,2,35,2,0,170358.39,0.0,0
126763,2,27,2,3,41436.06,0.0,0
126766,2,48,2,3,63585.81,0.0,0
126767,2,24,99,0,87010.59,0.0,0
126769,2,40,99,0,22435.86,0.0,0
126771,2,35,1,3,117310.979016494,1578.6,0
126772,2,28,3,3,71310.93,0.0,0
126774,2,50,3,0,117310.979016494,0.0,0
126775,2,23,99,3,103549.92,0.0,0
126778,2,23,3,3,76742.58,0.0,0
126783,2,27,3,3,64472.67,0.0,0
126784,2,23,99,3,109959.42,0.0,0
126786,2,32,3,3,117310.979016494,0.0,0
126789,2,28,3,3,63438.45,0.0,0
126792,2,43,1,3,103616.34,0.0,0
126793,2,23,99,0,51676.62,0.0,0
126794,2,52,99,0,36916.98,0.0,0
126798,2,24,3,3,96910.89,0.0,0
126799,2,24,99,0,58852.8,0.0,0
126800,2,26,99,3,117310.979016494,0.0,0
126803,2,40,99,0,129983.04,0.0,1
126807,2,25,3,3,67535.82,0.0,0
126808,2,23,99,0,91814.31,0.0,0
126809,2,49,3,3,74678.22,0.0,0
126810,2,23,99,0,117425.61,0.0,0
126813,2,25,1,0,129331.95,0.0,0
126816,2,45,2,3,142490.64,0.0,0
126817,2,53,2,3,74700.69,0.0,0
126818,2,23,3,3,88798.47,0.0,0
126823,2,23,3,3,54287.88,0.0,0
126824,2,23,3,3,150720.27,0.0,0
126827,2,23,99,3,117310.979016494,0.0,0
126829,2,33,1,3,88069.56,0.0,1
126832,2,23,99,0,202466.37,0.0,0
126835,2,28,99,0,66839.19,0.0,0
126836,2,26,2,3,117310.979016494,0.0,0
126837,2,26,99,3,117310.979016494,0.0,0
126838,2,36,1,3,72590.34,705.0,0
126840,2,32,99,0,99832.44,0.0,0
126847,2,33,2,3,57338.07,0.0,0
126849,2,23,99,0,213891.09,0.0,0
126850,2,28,99,3,34830.39,0.0,0
126851,2,23,99,3,26559.03,0.0,0
126853,2,33,99,0,105478.14,0.0,0
126854,2,43,1,3,79493.85,3000.0,0
126856,2,66,3,0,135713.19,0.0,0
126857,2,23,99,3,52991.64,0.0,0
126858,2,24,99,0,155901.54,0.0,0
126859,2,46,1,3,30992.19,0.0,0
126860,2,40,99,0,182124.12,0.0,0
126861,2,24,3,3,61622.67,0.0,0
126863,2,28,3,3,78398.43,0.0,0
126864,2,61,99,3,127335.99,0.0,0
126865,2,24,99,3,29569.56,0.0,0
126867,2,31,2,3,75966.09,0.0,0
126869,2,35,1,0,75652.05,0.0,0
126870,2,23,3,3,68107.62,0.0,0
126872,2,28,3,3,117310.979016494,0.0,1
126873,2,23,99,0,141108.75,0.0,0
126875,2,26,3,3,117310.979016494,0.0,0
126876,2,29,99,0,115369.02,0.0,0
126878,2,24,3,3,47054.58,0.0,0
126880,2,26,99,3,102793.32,0.0,0
126881,2,46,1,3,117310.979016494,0.0,0
126882,2,23,3,3,71429.19,0.0,0
126885,2,27,2,0,258579.75,0.0,0
126887,2,37,99,0,117310.979016494,0.0,0
126890,2,23,3,3,47680.68,0.0,0
126894,2,43,1,3,161621.91,0.0,0
126896,2,43,3,3,71262.42,0.0,0
126897,2,31,99,0,32491.17,0.0,0
126898,2,68,2,3,50273.43,0.0,0
126902,2,27,99,0,44208.33,0.0,0
126904,2,36,1,3,50112.51,0.0,0
126906,2,42,99,0,117310.979016494,0.0,0
126907,2,26,3,3,84945.63,0.0,0
126908,2,36,3,0,113134.89,0.0,0
126910,2,23,1,3,56700.24,0.0,0
126911,2,41,3,0,115189.95,0.0,0
126912,2,46,3,0,127545.03,0.0,0
126913,2,26,99,0,56830.26,0.0,0
126914,2,41,99,0,36946.47,0.0,0
126916,2,23,99,3,152246.31,0.0,0
126917,2,29,3,3,117310.979016494,0.0,0
126918,2,28,1,3,87485.1,0.0,0
126920,2,32,3,3,141853.35,0.0,0
126922,2,24,99,0,100549.41,0.0,0
126928,2,23,3,3,105453.45,0.0,0
126930,2,46,1,0,55630.17,0.0,0
126934,2,35,99,3,117310.979016494,0.0,0
126939,2,23,3,3,94797.78,0.0,0
126943,2,24,99,0,33678.33,0.0,0
126944,2,24,99,0,58002.18,0.0,0
126946,2,23,3,3,50595.66,0.0,0
126947,2,23,2,3,57854.4,0.0,0
126948,2,23,99,0,85859.04,0.0,0
126951,2,28,3,3,46681.53,0.0,0
126952,2,23,3,3,803773.86,0.0,0
126956,2,27,99,3,98511.78,0.0,0
126957,2,27,3,3,71867.85,0.0,0
126959,2,23,99,0,117310.979016494,0.0,0
126960,2,24,99,0,48843.6,0.0,0
126961,2,23,99,0,224820.42,0.0,0
126962,2,38,99,3,117310.979016494,0.0,0
126963,166,76,1,3,77227.53,0.0,0
126964,2,23,3,3,117310.979016494,0.0,0
126966,2,49,99,0,245951.34,0.0,0
126968,2,23,99,3,106796.49,0.0,0
126969,2,23,3,3,76496.13,0.0,0
126971,2,23,3,3,117310.979016494,0.0,0
126972,2,28,3,3,67144.05,0.0,0
126973,2,44,99,0,93476.31,0.0,0
126975,2,23,3,3,89419.59,0.0,0
126976,2,17,1,0,166332.6,1500.0,0
126977,2,23,99,3,25739.94,0.0,0
126979,2,42,99,0,43288.8,0.0,0
126980,2,42,1,3,177925.65,0.0,0
126982,2,23,1,3,284559.63,0.0,0
126984,2,23,99,0,167208.45,0.0,0
126988,2,31,3,0,108291.45,0.0,0
126989,2,22,99,3,48467.25,0.0,0
126993,2,24,99,0,59882.34,0.0,0
126995,2,24,3,3,78621.36,0.0,0
126996,2,23,99,0,117310.979016494,0.0,0
126997,2,28,99,3,78135.75,0.0,0
126999,2,23,99,3,52413.96,0.0,0
127002,2,23,99,0,51605.55,0.0,0
127003,2,35,99,0,63298.23,0.0,0
127004,2,38,1,3,117310.979016494,240.0,0
127005,2,23,3,3,136105.35,0.0,0
127007,2,28,99,3,62000.07,0.0,0
127008,2,26,99,3,117310.979016494,0.0,0
127009,2,23,3,3,65534.13,0.0,0
127010,2,40,2,3,90327.57,0.0,0
127011,2,28,99,3,100997.01,0.0,0
127017,2,55,1,3,109031.91,1200.0,0
127020,2,39,1,3,190119.45,180.0,0
127021,2,42,1,3,113456.49,0.0,0
127022,2,63,3,3,60126.63,0.0,0
127025,2,48,1,0,98350.2,0.0,0
127031,2,30,1,3,109184.07,2850.0,0
127034,2,23,3,3,117310.979016494,0.0,0
127036,2,26,99,0,232523.58,0.0,0
127037,2,38,3,3,61438.05,0.0,0
127038,2,34,2,0,91805.43,0.0,0
127039,2,58,1,3,113793.99,0.0,0
127042,2,32,3,3,117310.979016494,0.0,0
127045,2,51,3,3,88696.74,0.0,0
127048,2,30,1,3,103173.09,0.0,0
127049,2,23,99,3,78255.33,0.0,0
127053,2,37,2,3,82781.55,0.0,1
127054,2,33,3,3,92123.13,0.0,0
127057,2,78,1,0,117310.979016494,0.0,0
127060,2,24,99,0,114385.35,0.0,0
127062,2,35,3,3,95294.97,0.0,0
127064,2,23,3,3,117310.979016494,0.0,0
127069,2,23,3,3,80855.19,0.0,0
127073,2,23,3,3,73145.31,0.0,0
127076,2,24,1,3,39108.75,1200.0,0
127078,2,23,99,0,61057.92,0.0,0
127079,2,23,3,3,114661.89,0.0,0
127080,13,36,1,0,47446.59,0.0,0
